ID,Sura_No,Verse_No,Column5,Word_No,Word,Without_Diacritics,Segmented_Word,Morph_tag,Morph_type,Punctuation_Mark,Invariable_Declinable,Syntactic_Role,Possessive_Construct,Case_Mood,Case_Mood_Marker,Phrase,Phrasal_Function,Notes
30385,12,15,8,1,غَيَابَتِ,غيابت,غياب,NOUN_ABSTRACT,Stem,,معرب,اسم مجرور,مضاف,مجرور,الكسرة,,,
30385,12,15,8,2,غَيَابَتِ,غيابت,ت,NSUFF_FEM_SG,Suffix,,None,,,,,,,
30386,12,15,9,1,الْجُبِّ,الجب,ال,DET,Prefix,,ال التعريف,,,,,,,
30386,12,15,9,2,الْجُبِّ,الجب,جب,NOUN_CONCRETE,Stem,,معرب,مضاف إليه,غير مضاف,مجرور,الكسرة,,,
30387,12,15,10,1,وَأَوْحَيْنَا,وأوحينا,و,CONJ,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
30387,12,15,10,2,وَأَوْحَيْنَا,وأوحينا,أوحي,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,السكون,,,
30387,12,15,10,3,وَأَوْحَيْنَا,وأوحينا,نا,SUBJ_PRON,Suffix,,ضمير متصل,فاعل,غير مضاف,مرفوع,السكون,,,
30388,12,15,11,1,إِلَيْهِ,إليه,إلي,PREP,Stem,,مبني,حرف جر,غير مضاف,مبني,السكون,,,
30388,12,15,11,2,إِلَيْهِ,إليه,ه,POSS_PRON,Suffix,,ضمير متصل,اسم مجرور,غير مضاف,مجرور,الكسرة,,,
30389,12,15,12,1,لَتُنَبِّئَنَّهُمْ,لتنبئنهم,ل,OTHER,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,اللام: لام القسم لقسم مقدر.
30389,12,15,12,2,لَتُنَبِّئَنَّهُمْ,لتنبئنهم,ت,IMPERF_PREF,Prefix,,None,,,,,,,
30389,12,15,12,3,لَتُنَبِّئَنَّهُمْ,لتنبئنهم,نبئ,IV,Stem,,مبني,فعل مضارع,غير مضاف,مرفوع,الفتحة,,,
30389,12,15,12,4,لَتُنَبِّئَنَّهُمْ,لتنبئنهم,ن,EMPHATIC_NUN,Suffix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
30389,12,15,12,5,لَتُنَبِّئَنَّهُمْ,لتنبئنهم,هم,OBJ_PRON,Suffix,,ضمير متصل,مفعول به,غير مضاف,منصوب,السكون,,,
30390,12,15,13,1,بِأَمْرِهِمْ,بأمرهم,ب,PREP,Prefix,,مبني,حرف جر,غير مضاف,مبني,الكسرة,,,
30390,12,15,13,2,بِأَمْرِهِمْ,بأمرهم,أمر,NOUN_ABSTRACT,Stem,,معرب,اسم مجرور,مضاف,مجرور,الكسرة,,,
30390,12,15,13,3,بِأَمْرِهِمْ,بأمرهم,هم,POSS_PRON,Suffix,,ضمير متصل,مضاف إليه,غير مضاف,مجرور,السكون,,,
30391,12,15,14,1,هَذَا,هذا,هذا,DEM_PRON_MS,Stem,,اسم إشارة,نعت,غير مضاف,مجرور,السكون,,,
30392,12,15,15,1,وَهُمْ,وهم,و,CONJ,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,"الواو: واو الحال وجملة ""هم لا يشعرون"" في محلّ نصب حال من ضمير مبنيّ الغائب في ""تنبئنهم"""
30392,12,15,15,2,وَهُمْ,وهم,هم,PRON,Stem,,ضمير منفصل مبني,مبتدأ,غير مضاف,مرفوع,السكون,,,
30393,12,15,16,1,لَا,لا,لا,NEG_PART,Stem,,مبني,حرف غير عامل,غير مضاف,مبني,السكون,,,
30394,12,15,17,1,يَشْعُرُونَ,يشعرون,ي,IMPERF_PREF,Prefix,,معرب,,غير مضاف,مرفوع,ثبوت النون,,,
30394,12,15,17,2,يَشْعُرُونَ,يشعرون,شعر,IV,Stem,,ضمير متصل,فعل مضارع,غير مضاف,مرفوع,السكون,جملة فعلية,خبر,
30394,12,15,17,3,يَشْعُرُونَ,يشعرون,ون,SUBJ_PRON,Suffix,,مبني,فاعل,غير مضاف,مبني,الفتحة,,,
30395,12,16,1,1,وَجَاءُوا,وجاءوا,و,CONJ,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
30395,12,16,1,2,وَجَاءُوا,وجاءوا,جاء,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,الضمة,,,
30395,12,16,1,3,وَجَاءُوا,وجاءوا,وا,SUBJ_PRON,Suffix,,ضمير متصل,فاعل,غير مضاف,مرفوع,السكون,,,
30396,12,16,2,1,أَبَاهُمْ,أباهم,أبا,NOUN_FIVE,Stem,,معرب,مفعول به,مضاف,منصوب,الألف,,,
30396,12,16,2,2,أَبَاهُمْ,أباهم,هم,POSS_PRON,Suffix,,ضمير متصل,مضاف إليه,غير مضاف,مجرور,السكون,,,
30397,12,16,3,1,عِشَاءً,عشاء,عشاء,ADV,Stem,,معرب,ظرف زمان,غير مضاف,منصوب,الفتحة,,,
30398,12,16,4,1,يَبْكُونَ,يبكون,ي,IMPERF_PREF,Prefix,,None,,,,,,,
30398,12,16,4,2,يَبْكُونَ,يبكون,بك,IV,Stem,,معرب,فعل مضارع,غير مضاف,مرفوع,ثبوت النون,,,
30398,12,16,4,3,يَبْكُونَ,يبكون,و,SUBJ_PRON,Suffix,,ضمير متصل,فاعل,غير مضاف,مرفوع,السكون,,,
30398,12,16,4,4,يَبْكُونَ,يبكون,ن,NOON_V5,Suffix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
30399,12,17,1,1,قَالُوا,قالوا,قال,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,الضمة,,,
30399,12,17,1,2,قَالُوا,قالوا,وا,PVSUFF_SUBJ:3MP,Suffix,,ضمير متصل,فاعل,غير مضاف,مرفوع,السكون,,,
30400,12,17,2,1,يَاأَبَانَا,يا,يا,VOC_PART,Stem,,مبني,حرف نداء,غير مضاف,مبني,السكون,,,
30401,12,17,2,1,يَاأَبَانَا,أبانا,أبا,NOUN_FIVE,Stem,,معرب,منادى,مضاف,منصوب,الألف,,,
30401,12,17,2,2,يَاأَبَانَا,أبانا,نا,POSS_PRON,Suffix,,ضمير متصل,مضاف إليه,غير مضاف,مجرور,السكون,,,
30401,12,17,2,3,يَاأَبَانَا,أبانا,None,None,Other_i3rab,,مبني,,غير مضاف,مبني,السكون,,,
30402,12,17,3,1,إِنَّا,إنا,إن,INF_ANNUL_PART,Stem,,مبني,حرف ناسخ (إنّ وأخواتها),غير مضاف,مبني,الفتحة,,,
30402,12,17,3,2,إِنَّا,إنا,نا,POSS_PRON,Suffix,,ضمير متصل,اسم حرف ناسخ,غير مضاف,منصوب,السكون,,,
30403,12,17,4,1,ذَهَبْنَا,ذهبنا,ذهب,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,السكون,,,
30403,12,17,4,2,ذَهَبْنَا,ذهبنا,نا,SUBJ_PRON,Suffix,,ضمير متصل,فاعل,غير مضاف,مرفوع,السكون,,,
30404,12,17,5,1,نَسْتَبِقُ,نستبق,ن,IMPERF_PREF,Prefix,,None,,,,,,,
30404,12,17,5,2,نَسْتَبِقُ,نستبق,ستبق,IV,Stem,,معرب,فعل مضارع,غير مضاف,مرفوع,الضمة,,,
30405,12,17,6,1,وَتَرَكْنَا,وتركنا,و,CONJ,Prefix,,مبني,حرف عطف,غير مضاف,مبني,الفتحة,,,
30405,12,17,6,2,وَتَرَكْنَا,وتركنا,ترك,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,السكون,,,
30405,12,17,6,3,وَتَرَكْنَا,وتركنا,نا,SUBJ_PRON,Suffix,,ضمير متصل,فاعل,غير مضاف,مرفوع,السكون,,,
30405,12,17,6,4,وَتَرَكْنَا,وتركنا,None,None,Other_i3rab,,مبني,,غير مضاف,مبني,السكون,,,
30406,12,17,7,1,يُوسُفَ,يوسف,يوسف,NOUN_PROP_FOREIGN,Stem,,معرب,مفعول به,غير مضاف,منصوب,الفتحة,,,
30407,12,17,8,1,عِنْدَ,عند,عند,ADV,Stem,,مبني,ظرف مكان,مضاف,منصوب,الفتحة,,,
30408,12,17,9,1,مَتَاعِنَا,متاعنا,متاع,NOUN_CONCRETE,Stem,,معرب,مضاف إليه,مضاف,مجرور,الكسرة,,,
30408,12,17,9,2,مَتَاعِنَا,متاعنا,نا,POSS_PRON,Suffix,,ضمير متصل,مضاف إليه,غير مضاف,مجرور,السكون,,,
30409,12,17,10,1,فَأَكَلَهُ,فأكله,ف,CONJ,Prefix,,مبني,حرف عطف,غير مضاف,مبني,الفتحة,,,
30409,12,17,10,2,فَأَكَلَهُ,فأكله,أكل,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,الفتحة,,,
30409,12,17,10,3,فَأَكَلَهُ,فأكله,ه,OBJ_PRON,Suffix,,ضمير متصل,مفعول به,غير مضاف,منصوب,الضمة,,,
30409,12,17,10,4,فَأَكَلَهُ,فأكله,None,None,Other_i3rab,,مبني,,غير مضاف,مبني,السكون,,,
30410,12,17,11,1,الذِّئْبُ,الذئب,ال,DET,Prefix,,ال التعريف,,,,,,,
30410,12,17,11,2,الذِّئْبُ,الذئب,ذئب,NOUN_CONCRETE,Stem,,معرب,فاعل,غير مضاف,مرفوع,الضمة,,,
30411,12,17,12,1,وَمَا,وما,و,CONJ,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
30411,12,17,12,2,وَمَا,وما,ما,NEG_PART,Stem,,مبني,ما العاملة عمل ليس,غير مضاف,مبني,السكون,,,
30412,12,17,13,1,أَنْتَ,أنت,أنت,PRON_2MS,Stem,,ضمير منفصل مبني,اسم فعل ناسخ,غير مضاف,مرفوع,الفتحة,,,
30413,12,17,14,1,بِمُؤْمِنٍ,بمؤمن,ب,PREP,Prefix,,مبني,حرف جر,غير مضاف,مبني,الكسرة,,,
30413,12,17,14,2,بِمُؤْمِنٍ,بمؤمن,مؤمن,NOUN_ACTIVE_PART,Stem,,معرب,خبر فعل ناسخ,غير مضاف,منصوب,الكسرة,,,
30414,12,17,15,1,لَنَا,لنا,ل,PREP,Stem,,مبني,حرف جر,غير مضاف,مبني,الفتحة,,,
30414,12,17,15,2,لَنَا,لنا,نا,POSS_PRON,Suffix,,ضمير متصل,اسم مجرور,غير مضاف,مجرور,السكون,,,
30415,12,17,16,1,وَلَوْ,ولو,و,CONJ,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
30415,12,17,16,2,وَلَوْ,ولو,لو,CONDITION_PART,Stem,,مبني,حرف غير عامل,غير مضاف,مبني,السكون,,,
30416,12,17,17,1,كُنَّا,كنا,كن,PV,Stem,,مبني,فعل ماضٍ ناسخ,غير مضاف,مبني,السكون,,,
30416,12,17,17,2,كُنَّا,كنا,نا,PVSUFF_SUBJ:1P,Suffix,,ضمير متصل,اسم فعل ناسخ,غير مضاف,مرفوع,السكون,,,
30417,12,17,18,1,صَادِقِينَ,صادقين,صادق,NOUN_ACTIVE_PART,Stem,,معرب,خبر فعل ناسخ,غير مضاف,منصوب,الياء,,,
30417,12,17,18,2,صَادِقِينَ,صادقين,ين,NSUFF_MASC_DU_GEN,Suffix,,None,,,,,,,
30418,12,18,1,1,وَجَاءُوا,وجاءوا,و,CONJ,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
30418,12,18,1,2,وَجَاءُوا,وجاءوا,جاء,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,الضمة,,,
30418,12,18,1,3,وَجَاءُوا,وجاءوا,وا,SUBJ_PRON,Suffix,,ضمير متصل,فاعل,غير مضاف,مرفوع,السكون,,,
30418,12,18,1,4,وَجَاءُوا,وجاءوا,None,None,Other_i3rab,,مبني,,غير مضاف,مبني,السكون,,,
30419,12,18,2,1,عَلَى,على,على,PREP,Stem,,مبني,حرف جر,غير مضاف,مبني,السكون,,,
30420,12,18,3,1,قَمِيصِهِ,قميصه,قميص,NOUN_CONCRETE,Stem,,معرب,اسم مجرور,مضاف,مجرور,الكسرة,,,
30420,12,18,3,2,قَمِيصِهِ,قميصه,ه,POSS_PRON,Suffix,,ضمير متصل,مضاف إليه,غير مضاف,مجرور,الكسرة,,,
30421,12,18,4,1,بِدَمٍ,بدم,ب,PREP,Prefix,,مبني,حرف جر,غير مضاف,مبني,الكسرة,,,
30421,12,18,4,2,بِدَمٍ,بدم,دم,NOUN_CONCRETE,Stem,,معرب,اسم مجرور,غير مضاف,مجرور,الكسرة,,,
30422,12,18,5,1,كَذِبٍ,كذب,كذب,GERUND,Stem,,معرب,نعت,غير مضاف,مجرور,الكسرة,,,
30423,12,18,6,1,قَالَ,قال,قال,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,الفتحة,,,
30424,12,18,7,1,بَلْ,بل,بل,CONJ,Stem,,مبني,حرف غير عامل,غير مضاف,مبني,السكون,,,حرف إضراب.
30425,12,18,8,1,سَوَّلَتْ,سولت,سول,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,الفتحة,,,
30425,12,18,8,2,سَوَّلَتْ,سولت,ت,SUFF_FEM_TA,Suffix,,مبني,حرف غير عامل,غير مضاف,مبني,السكون,,,
30426,12,18,9,1,لَكُمْ,لكم,ل,PREP,Stem,,مبني,حرف جر,غير مضاف,مبني,الفتحة,,,
30426,12,18,9,2,لَكُمْ,لكم,كم,PRON_2MP,Suffix,,ضمير متصل,اسم مجرور,غير مضاف,مجرور,السكون,,,
30427,12,18,10,1,أَنْفُسُكُمْ,أنفسكم,أنفس,NOUN_ABSTRACT,Stem,,معرب,فاعل,مضاف,مرفوع,الضمة,,,
30427,12,18,10,2,أَنْفُسُكُمْ,أنفسكم,كم,POSS_PRON,Suffix,,ضمير متصل,مضاف إليه,غير مضاف,مجرور,السكون,,,
30428,12,18,11,1,أَمْرَاً,أمرا,أمر,GERUND,Stem,,معرب,مفعول به,غير مضاف,منصوب,الفتحة,,,
30428,12,18,11,2,أَمْرَاً,أمرا,ا,CASE_INDEF_ACC,Suffix,,None,,,,,,,
30429,12,18,12,1,فَصَبْرٌ,فصبر,ف,CONJ,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
30429,12,18,12,2,فَصَبْرٌ,فصبر,صبر,GERUND,Stem,,معرب,خبر,غير مضاف,مرفوع,الضمة,,,خبر لمبتدأ محذوف وجوبا تقديره: صبري أو أمري أو شأني.
30430,12,18,13,1,جَمِيلٌ,جميل,جميل,ADJ_QUALIT,Stem,,معرب,نعت,غير مضاف,مرفوع,الضمة,,,
30431,12,18,14,1,وَاللَّهُ,والله,و,CONJ,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
30431,12,18,14,2,وَاللَّهُ,والله,ال,DET,Prefix,,None,,,,,,,
30431,12,18,14,3,وَاللَّهُ,والله,له,NOUN_PROP,Stem,,معرب,مبتدأ,غير مضاف,مرفوع,الضمة,,,
30432,12,18,15,1,الْمُسْتَعَانُ,المستعان,ال,DET,Prefix,,ال التعريف,,,,,,,
30432,12,18,15,2,الْمُسْتَعَانُ,المستعان,مستعان,NOUN_PASSIVE_PART,Stem,,معرب,خبر,غير مضاف,مرفوع,الضمة,,,
30433,12,18,16,1,عَلَى,على,على,PREP,Stem,,مبني,حرف جر,غير مضاف,مبني,السكون,,,
30434,12,18,17,1,مَا,ما,ما,REL_PRON,Stem,,اسم موصول,اسم مجرور,غير مضاف,مجرور,السكون,,,
30435,12,18,18,1,تَصِفُونَ,تصفون,ت,IMPERF_PREF,Prefix,,معرب,,غير مضاف,مرفوع,ثبوت النون,,,
30435,12,18,18,2,تَصِفُونَ,تصفون,صف,IV,Stem,,ضمير متصل,فعل مضارع,غير مضاف,مرفوع,السكون,,,
30435,12,18,18,3,تَصِفُونَ,تصفون,ون,SUBJ_PRON,Suffix,,مبني,فاعل,غير مضاف,مبني,الفتحة,,,
30435,12,18,18,4,تَصِفُونَ,تصفون,None,None,Other_i3rab,,مبني,,غير مضاف,مبني,السكون,,,
30436,12,19,1,1,وَجَاءَتْ,وجاءت,و,CONJ,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
30436,12,19,1,2,وَجَاءَتْ,وجاءت,جاء,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,الفتحة,,,
30436,12,19,1,3,وَجَاءَتْ,وجاءت,ت,SUFF_FEM_TA,Suffix,,مبني,حرف غير عامل,غير مضاف,مبني,السكون,,,
30436,12,19,1,4,وَجَاءَتْ,وجاءت,None,None,Other_i3rab,,مبني,,غير مضاف,مبني,السكون,,,
30437,12,19,2,1,سَيَّارَةٌ,سيارة,سيار,NOUN_INSTRUMENT,Stem,,معرب,فاعل,غير مضاف,مرفوع,الضمة,,,
30437,12,19,2,2,سَيَّارَةٌ,سيارة,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
30437,12,19,2,3,سَيَّارَةٌ,سيارة,(null),CASE_DEF_GEN,Suffix,,None,,,,,,,
30438,12,19,3,1,فَأَرْسَلُوا,فأرسلوا,ف,CONJ,Prefix,,مبني,حرف عطف,غير مضاف,مبني,الفتحة,,,
30438,12,19,3,2,فَأَرْسَلُوا,فأرسلوا,أرسل,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,الضمة,,,
30438,12,19,3,3,فَأَرْسَلُوا,فأرسلوا,وا,SUBJ_PRON,Suffix,,ضمير متصل,فاعل,غير مضاف,مرفوع,السكون,,,
30438,12,19,3,4,فَأَرْسَلُوا,فأرسلوا,None,None,Other_i3rab,,مبني,,غير مضاف,مبني,السكون,,,
30439,12,19,4,1,وَارِدَهُمْ,واردهم,وارد,NOUN_ACTIVE_PART,Stem,,معرب,مفعول به,مضاف,منصوب,الفتحة,,,
30439,12,19,4,2,وَارِدَهُمْ,واردهم,هم,POSS_PRON,Suffix,,ضمير متصل,مضاف إليه,غير مضاف,مجرور,السكون,,,
30440,12,19,5,1,فَأَدْلَى,فأدلى,ف,CONJ,Prefix,,مبني,حرف عطف,غير مضاف,مبني,الفتحة,,,
30440,12,19,5,2,فَأَدْلَى,فأدلى,أدلى,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,فتحة مقدرة,,,
30441,12,19,6,1,دَلْوَهُ,دلوه,دلو,NOUN_CONCRETE,Stem,,معرب,مفعول به,مضاف,منصوب,الفتحة,,,
30441,12,19,6,2,دَلْوَهُ,دلوه,ه,POSS_PRON,Suffix,,ضمير متصل,مضاف إليه,غير مضاف,مجرور,الضمة,,,
30442,12,19,7,1,قَالَ,قال,قال,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,الفتحة,,,
30443,12,19,8,1,يَابُشْرَى,يا,يا,VOC_PART,Stem,,مبني,حرف نداء,غير مضاف,مبني,السكون,,,يا: حرف نداء وتعجب.
30444,12,19,8,1,يَابُشْرَى,بشرى,بشرى,NOUN_ABSTRACT,Stem,,مبني,منادى,غير مضاف,مبني,السكون,,,هل بشرى حرف نداء؟
30445,12,19,9,1,هَذَا,هذا,هذا,DEM_PRON_MS,Stem,,اسم إشارة,مبتدأ,غير مضاف,مرفوع,السكون,,,
30446,12,19,10,1,غُلَامٌ,غلام,غلام,NOUN_CONCRETE,Stem,,معرب,خبر,غير مضاف,مرفوع,الضمة,,,
30447,12,19,11,1,وَأَسَرُّوهُ,وأسروه,و,CONJ,Prefix,,مبني,حرف عطف,غير مضاف,مبني,الفتحة,,,
30447,12,19,11,2,وَأَسَرُّوهُ,وأسروه,أسر,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,الضمة,,,
30447,12,19,11,3,وَأَسَرُّوهُ,وأسروه,و,SUBJ_PRON,Suffix,,ضمير متصل,فاعل,غير مضاف,مرفوع,السكون,,,
30447,12,19,11,4,وَأَسَرُّوهُ,وأسروه,ه,OBJ_PRON,Suffix,,ضمير متصل,مفعول به,غير مضاف,منصوب,الضمة,,,
30448,12,19,12,1,بِضَاعَةً,بضاعة,بضاع,NOUN_CONCRETE,Stem,,معرب,مفعول به,غير مضاف,منصوب,الفتحة,,,"حال من فاعل ""أسروا"" منصوب بالفتحة."
30448,12,19,12,2,بِضَاعَةً,بضاعة,ة,NSUFF_FEM_SG,Suffix,,None,,,,,,,
30449,12,19,13,1,وَاللَّهُ,والله,و,CONJ,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
30449,12,19,13,2,وَاللَّهُ,والله,ال,DET,Prefix,,None,,,,,,,
30449,12,19,13,3,وَاللَّهُ,والله,له,NOUN_PROP,Stem,,معرب,مبتدأ,غير مضاف,مرفوع,الضمة,,,
30450,12,19,14,1,عَلِيمٌ,عليم,عليم,ADJ_QUALIT,Stem,,معرب,خبر,غير مضاف,مرفوع,الضمة,,,
30451,12,19,15,1,بِمَا,بما,ب,PREP,Prefix,,مبني,حرف جر,غير مضاف,مبني,الكسرة,,,
30451,12,19,15,2,بِمَا,بما,ما,REL_PRON,Stem,,اسم موصول,اسم مجرور,غير مضاف,مجرور,السكون,,,
30452,12,19,16,1,يَعْمَلُونَ,يعملون,ي,IMPERF_PREF,Prefix,,معرب,,غير مضاف,مرفوع,ثبوت النون,,,
30452,12,19,16,2,يَعْمَلُونَ,يعملون,عمل,IV,Stem,,ضمير متصل,فعل مضارع,غير مضاف,مرفوع,السكون,,,
30452,12,19,16,3,يَعْمَلُونَ,يعملون,ون,SUBJ_PRON,Suffix,,مبني,فاعل,غير مضاف,مبني,الفتحة,,,
30453,12,20,1,1,وَشَرَوْهُ,وشروه,و,CONJ,Prefix,,مبني,حرف غير عامل,غير مضاف,مبني,الفتحة,,,
30453,12,20,1,2,وَشَرَوْهُ,وشروه,شر,PV,Stem,,مبني,فعل ماضٍ,غير مضاف,مبني,ضمة مقدرة,,,
30453,12,20,1,3,وَشَرَوْهُ,وشروه,و,SUBJ_PRON,Suffix,,ضمير متصل,فاعل,غير مضاف,مرفوع,السكون,,,
30453,12,20,1,4,وَشَرَوْهُ,وشروه,ه,OBJ_PRON,Suffix,,ضمير متصل,مفعول به,غير مضاف,منصوب,الضمة,,,
30454,12,20,2,1,بِثَمَنٍ,بثمن,ب,PREP,Prefix,,مبني,حرف جر,غير مضاف,مبني,الكسرة,,,
30454,12,20,2,2,بِثَمَنٍ,بثمن,ثمن,NOUN_ABSTRACT,Stem,,معرب,اسم مجرور,غير مضاف,مجرور,الكسرة,,,
30454,12,20,2,3,بِثَمَنٍ,بثمن,(null),CASE_DEF_ACC,Suffix,,None,,,,,,,
30455,12,20,3,1,بَخْسٍ,بخس,بخس,NOUN_ABSTRACT,Stem,,معرب,نعت,غير مضاف,مجرور,الكسرة,,,
30456,12,20,4,1,دَرَاهِمَ,دراهم,دراهم,CURRENCY,Stem,,معرب,بدل,غير مضاف,مجرور,الفتحة (ممنوع من الصرف),,,
